Date,BLK
4/28/2020,497.77
4/27/2020,496.65
4/24/2020,475.14
4/23/2020,471.2
4/22/2020,481
4/21/2020,474.37
4/20/2020,470.8
4/17/2020,476.87
4/16/2020,458.99
4/15/2020,443.07
4/14/2020,458.03
4/13/2020,452.39
4/9/2020,471.42
4/8/2020,450.97
4/7/2020,443.12
4/6/2020,449.52
4/3/2020,418.07
4/2/2020,426.53
4/1/2020,409.54
3/31/2020,439.97
3/30/2020,455.35
3/27/2020,434.34
3/26/2020,451.9
3/25/2020,401.38
3/24/2020,371.7
3/23/2020,327.42
3/20/2020,354.72
3/19/2020,397.36
3/18/2020,373.36
3/17/2020,386.76
3/16/2020,357.28
3/13/2020,413.78
3/12/2020,386.22
3/11/2020,430.97
3/10/2020,459
3/9/2020,419.01
3/6/2020,450.41
3/5/2020,472.47
3/4/2020,495.31
3/3/2020,482.07
3/2/2020,487.94
2/28/2020,463.01
2/27/2020,475.82
2/26/2020,508.47
2/25/2020,506
2/24/2020,528
2/21/2020,557
2/20/2020,566.92
2/19/2020,572.07
2/18/2020,564.81
2/14/2020,565.94
2/13/2020,568.55
2/12/2020,572.48
2/11/2020,570.44
2/10/2020,561.1
2/7/2020,555.74
2/6/2020,554.67
2/5/2020,543.48
2/4/2020,535.24
2/3/2020,530.08
1/31/2020,527.35
1/30/2020,539.69
1/29/2020,536.49
1/28/2020,529.97
1/27/2020,523.81
1/24/2020,536.84
1/23/2020,541.94
1/22/2020,536.86
1/21/2020,529.14
1/17/2020,535.24
1/16/2020,535
1/15/2020,530.26
1/14/2020,518.32
1/13/2020,523.11
1/10/2020,512.18
1/9/2020,513.1
1/8/2020,507.1
1/7/2020,507.22
1/6/2020,504
1/3/2020,503.57
1/2/2020,508.98
12/31/2019,502.7
12/30/2019,500.84
12/27/2019,503.01
12/26/2019,503.24
12/24/2019,499.64
12/23/2019,499.66
12/20/2019,499.59
12/19/2019,502.34
12/18/2019,499.49
12/17/2019,502.29
12/16/2019,502.05
12/13/2019,498.61
12/12/2019,502.12
12/11/2019,493.91
12/10/2019,494.03
12/9/2019,497.07
12/6/2019,495.76
12/5/2019,490.3
12/4/2019,486.69
12/3/2019,485.76
12/2/2019,489.7
11/29/2019,494.91
11/27/2019,494.21
11/26/2019,490.89
11/25/2019,491.86
11/22/2019,485
11/21/2019,484.98
11/20/2019,488.81
11/19/2019,492.8
11/18/2019,491.74
11/15/2019,490.96
11/14/2019,484.59
11/13/2019,485.57
11/12/2019,486.79
11/11/2019,486.79
11/8/2019,490.21
11/7/2019,490.16
11/6/2019,489.54
11/5/2019,482.44
11/4/2019,476.53
11/1/2019,469.17
10/31/2019,461.7
10/30/2019,466.94
10/29/2019,466.16
10/28/2019,466.56
10/25/2019,459.8
10/24/2019,454.66
10/23/2019,457.06
10/22/2019,450.32
10/21/2019,453.65
10/18/2019,445.04
10/17/2019,450.67
10/16/2019,446.4
10/15/2019,444.45
10/14/2019,434.21
10/11/2019,434
10/10/2019,420.38
10/9/2019,417.17
10/8/2019,413.16
10/7/2019,423.17
10/4/2019,427.44
10/3/2019,419.61
10/2/2019,420.36
10/1/2019,433.69
9/30/2019,445.64
9/27/2019,446.13
9/26/2019,446
9/25/2019,445.19
9/24/2019,442.12
9/23/2019,446.2
9/20/2019,444.39
9/19/2019,443.98
9/18/2019,443.16
9/17/2019,439.18
9/16/2019,435.71
9/13/2019,442.96
9/12/2019,434.75
9/11/2019,432.83
9/10/2019,428.34
9/9/2019,430.85
9/6/2019,423.83
9/5/2019,424.72
9/4/2019,415.64
9/3/2019,415.82
8/30/2019,422.56
8/29/2019,422.04
8/28/2019,413.84
8/27/2019,410.51
8/26/2019,405.47
8/23/2019,407.25
8/22/2019,419
8/21/2019,420.93
8/20/2019,418.29
8/19/2019,425.56
8/16/2019,419.46
8/15/2019,409.3
8/14/2019,411.37
8/13/2019,425.33
8/12/2019,416.44
8/9/2019,426.33
8/8/2019,437.62
8/7/2019,430.39
8/6/2019,435.71
8/5/2019,431.32
8/2/2019,448.22
8/1/2019,451.95
7/31/2019,467.68
7/30/2019,478.41
7/29/2019,478.31
7/26/2019,478.17
7/25/2019,473.87
7/24/2019,477.15
7/23/2019,477.46
7/22/2019,473.55
7/19/2019,473.24
7/18/2019,475.14
7/17/2019,471
7/16/2019,477.17
7/15/2019,481.7
7/12/2019,482.46
7/11/2019,480.07
7/10/2019,475.54
7/9/2019,473.82
7/8/2019,472.44
7/5/2019,478.69
7/3/2019,475.35
7/2/2019,469.87
7/1/2019,472.93
6/28/2019,469.3
6/27/2019,464.48
6/26/2019,460.96
6/25/2019,458.36
6/24/2019,463.4
6/21/2019,468.24
6/20/2019,465.58
6/19/2019,454.95
6/18/2019,449.31
6/17/2019,440.12
6/14/2019,446.97
6/13/2019,448.28
6/12/2019,446.25
6/11/2019,443.12
6/10/2019,443.81
6/7/2019,444.11
6/6/2019,439.23
6/5/2019,438.15
6/4/2019,434.53
6/3/2019,419.9
5/31/2019,415.56
5/30/2019,426.59
5/29/2019,427.93
5/28/2019,429.31
5/24/2019,435.76
5/23/2019,433.89
5/22/2019,439.14
5/21/2019,441.66
5/20/2019,438.09
5/17/2019,441.56
5/16/2019,447.24
5/15/2019,444.36
5/14/2019,445.86
5/13/2019,442.78
5/10/2019,463
5/9/2019,464.22
5/8/2019,465.47
5/7/2019,463.77
5/6/2019,476.37
5/3/2019,482.5
5/2/2019,476.41
5/1/2019,479.13
4/30/2019,485.24
4/29/2019,479.84
4/26/2019,478.98
4/25/2019,474.45
4/24/2019,480.17
4/23/2019,474.03
4/22/2019,464.02
4/18/2019,465.69
4/17/2019,467.49
4/16/2019,466.54
4/15/2019,451.86
4/12/2019,454.35
4/11/2019,446.11
4/10/2019,442.76
4/9/2019,439.81
4/8/2019,446.14
4/5/2019,445.1
4/4/2019,441.84
4/3/2019,439.07
4/2/2019,436.45
4/1/2019,438.39
3/29/2019,427.37
3/28/2019,424.97
3/27/2019,419.64
3/26/2019,422.67
3/25/2019,415.41
3/22/2019,417.36
3/21/2019,430.36
3/20/2019,429.92
3/19/2019,434.57
3/18/2019,440.48
3/15/2019,433.55
3/14/2019,433.63
3/13/2019,431.84
3/12/2019,427.84
3/11/2019,428.1
3/8/2019,421.31
3/7/2019,423.19
3/6/2019,429.86
3/5/2019,432.52
3/4/2019,437.33
3/1/2019,443.77
2/28/2019,443.22
2/27/2019,442.01
2/26/2019,440.53
2/25/2019,438.93
2/22/2019,436.72
2/21/2019,435.02
2/20/2019,437.22
2/19/2019,431.07
2/15/2019,431.95
2/14/2019,423.38
2/13/2019,427.45
2/12/2019,425.51
2/11/2019,412.7
2/8/2019,411.76
2/7/2019,415.01
2/6/2019,416.39
2/5/2019,417.56
2/4/2019,417.98
2/1/2019,416.81
1/31/2019,415.08
1/30/2019,408.33
1/29/2019,407.62
1/28/2019,405.36
1/25/2019,409.95
1/24/2019,406.56
1/23/2019,408.48
1/22/2019,413.6
1/18/2019,419.45
1/17/2019,412.52
1/16/2019,413.04
1/15/2019,400.71
1/14/2019,396.42
1/11/2019,397.91
1/10/2019,399.5
1/9/2019,400.19
1/8/2019,397.91
1/7/2019,392.91
1/4/2019,391.82
1/3/2019,377.98
1/2/2019,389.42
12/31/2018,392.82
12/28/2018,388.23
12/27/2018,387.8
12/26/2018,381.23
12/24/2018,361.77
12/21/2018,369.16
12/20/2018,371.67
12/19/2018,372.19
12/18/2018,383.35
12/17/2018,378.25
12/14/2018,382.3
12/13/2018,387.27
12/12/2018,390.07
12/11/2018,385.66
12/10/2018,393.26
12/7/2018,393.1
12/6/2018,400.23
12/4/2018,408.75
12/3/2018,434.87
11/30/2018,428.01
11/29/2018,422.94
11/28/2018,427.27
11/27/2018,417.16
11/26/2018,418.49
11/23/2018,406.61
11/21/2018,407.62
11/20/2018,402.92
11/19/2018,407.78
11/16/2018,411
11/15/2018,406.88
11/14/2018,401.98
11/13/2018,407.31
11/12/2018,405.42
11/9/2018,413.95
11/8/2018,421.39
11/7/2018,424.73
11/6/2018,413.43
11/5/2018,411
11/2/2018,409.76
11/1/2018,412.99
10/31/2018,411.42
10/30/2018,403.83
10/29/2018,390.65
10/26/2018,386.93
10/25/2018,391.96
10/24/2018,378.66
10/23/2018,387.49
10/22/2018,392.36
10/19/2018,401.65
10/18/2018,399.87
10/17/2018,411.85
10/16/2018,408
10/15/2018,426.94
10/12/2018,427.7
10/11/2018,417.68
10/10/2018,426.76
10/9/2018,459.71
10/8/2018,471.46
10/5/2018,470.86
10/4/2018,474.15
10/3/2018,474.37
10/2/2018,477.21
10/1/2018,473.47
9/28/2018,471.33
9/27/2018,477.89
9/26/2018,474.83
9/25/2018,479.09
9/24/2018,482.07
9/21/2018,487.61
9/20/2018,487.14
9/19/2018,483.54
9/18/2018,472.2
9/17/2018,470.9
9/14/2018,476.06
9/13/2018,468.98
9/12/2018,470.01
9/11/2018,471.13
9/10/2018,473.75
9/7/2018,471.44
9/6/2018,471.96
9/5/2018,478.24
9/4/2018,475.78
8/31/2018,479.06
8/30/2018,475.27
8/29/2018,485.22
8/28/2018,483.35
8/27/2018,483.61
8/24/2018,477.51
8/23/2018,470.46
8/22/2018,478.02
8/21/2018,474.93
8/20/2018,475.56
8/17/2018,474.15
8/16/2018,474.61
8/15/2018,470.82
8/14/2018,477.21
8/13/2018,475.39
8/10/2018,478.95
8/9/2018,484.1
8/8/2018,487.05
8/7/2018,487.46
8/6/2018,483.46
8/3/2018,482.4
8/2/2018,475.31
8/1/2018,479.45
7/31/2018,502.76
7/30/2018,500.18
7/27/2018,502.92
7/26/2018,505.11
7/25/2018,512.49
7/24/2018,508.89
7/23/2018,508.51
7/20/2018,502.78
7/19/2018,504.89
7/18/2018,510.85
7/17/2018,504.88
7/16/2018,503.96
7/13/2018,507.09
7/12/2018,506.67
7/11/2018,502.9
7/10/2018,504.93
7/9/2018,504.1
7/6/2018,491.69
7/5/2018,491.98
7/3/2018,491.29
7/2/2018,499.52
6/29/2018,499.04
6/28/2018,501.77
6/27/2018,503.53
6/26/2018,510.85
6/25/2018,515.14
6/22/2018,522.74
6/21/2018,524.98
6/20/2018,526.58
6/19/2018,526.61
6/18/2018,527.54
6/15/2018,524.52
6/14/2018,523.36
6/13/2018,532.17
6/12/2018,547.11
6/11/2018,549.06
6/8/2018,549.41
6/7/2018,549.14
6/6/2018,551.86
6/5/2018,534.38
6/4/2018,540.67
6/1/2018,539.06
5/31/2018,534.23
5/30/2018,534.29
5/29/2018,524.26
5/25/2018,539.61
5/24/2018,540.83
5/23/2018,542.66
5/22/2018,546.88
5/21/2018,543.48
5/18/2018,538.49
5/17/2018,535.58
5/16/2018,533.9
5/15/2018,533.21
5/14/2018,539.76
5/11/2018,540.43
5/10/2018,536.26
5/9/2018,531.35
5/8/2018,519.93
5/7/2018,523.6
5/4/2018,520.4
5/3/2018,511.67
5/2/2018,514.79
5/1/2018,517.97
4/30/2018,521.5
4/27/2018,524.65
4/26/2018,522.72
4/25/2018,512.22
4/24/2018,513.7
4/23/2018,519.85
4/20/2018,524.42
4/19/2018,525.06
4/18/2018,523.22
4/17/2018,526.84
4/16/2018,524.85
4/13/2018,524.77
4/12/2018,533.01
4/11/2018,525.31
4/10/2018,533.96
4/9/2018,521.14
4/6/2018,519.92
4/5/2018,538.4
4/4/2018,536.31
4/3/2018,528.73
4/2/2018,519
3/29/2018,541.72
3/28/2018,528.03
3/27/2018,532.11
3/26/2018,540.72
3/23/2018,521.13
3/22/2018,539.42
3/21/2018,564.16
3/20/2018,557.52
3/19/2018,553.83
3/16/2018,563.66
3/15/2018,557.93
3/14/2018,558.96
3/13/2018,564.06
3/12/2018,571.79
3/9/2018,577.18
3/8/2018,553.39
3/7/2018,547.43
3/6/2018,548.66
3/5/2018,545.26
3/2/2018,537.58
3/1/2018,535.58
2/28/2018,549.43
2/27/2018,552.77
2/26/2018,563.97
2/23/2018,549.75
2/22/2018,539.53
2/21/2018,543.56
2/20/2018,542.6
2/16/2018,541.1
2/15/2018,540.65
2/14/2018,539.94
2/13/2018,521.27
2/12/2018,525.38
2/9/2018,521.51
2/8/2018,509.38
2/7/2018,532.26
2/6/2018,535.22
2/5/2018,524.97
2/2/2018,548.32
2/1/2018,565.19
1/31/2018,561.8
1/30/2018,562.29
1/29/2018,574.42
1/26/2018,586.8
1/25/2018,575.5
1/24/2018,587.67
1/23/2018,589.68
1/22/2018,593.26
1/19/2018,590.26
1/18/2018,579.22
1/17/2018,576.51
1/16/2018,563
1/12/2018,555.53
1/11/2018,537.92
1/10/2018,531.57
1/9/2018,533.94
1/8/2018,529.49
1/5/2018,525.57
1/4/2018,521.13
1/3/2018,514.34
1/2/2018,508.97
12/29/2017,513.71
12/28/2017,517.98
12/27/2017,514.32
12/26/2017,513.72
12/22/2017,512.12
12/21/2017,513.59
12/20/2017,514.55
12/19/2017,515.82
12/18/2017,518.86
12/15/2017,511.87
12/14/2017,506.75
12/13/2017,512.55
12/12/2017,517.73
12/11/2017,512.13
12/8/2017,515.49
12/7/2017,512.41
12/6/2017,511.82
12/5/2017,512.12
12/4/2017,513.5
12/1/2017,502.08
11/30/2017,501.19
11/29/2017,500.82
11/28/2017,493.06
11/27/2017,481.96
11/24/2017,479.74
11/22/2017,478.94
11/21/2017,481.36
11/20/2017,474.77
11/17/2017,473.99
11/16/2017,474.02
11/15/2017,470.5
11/14/2017,470.45
11/13/2017,465.11
11/10/2017,465.83
11/9/2017,466.6
11/8/2017,472.2
11/7/2017,473.37
11/6/2017,475.61
11/3/2017,479.11
11/2/2017,474.92
11/1/2017,469.29
10/31/2017,470.83
10/30/2017,472.29
10/27/2017,475.13
10/26/2017,473.48
10/25/2017,469.15
10/24/2017,473.72
10/23/2017,474.39
10/20/2017,476.62
10/19/2017,476.79
10/18/2017,477.5
10/17/2017,475.55
10/16/2017,477.96
10/13/2017,475.49
10/12/2017,480.59
10/11/2017,473.93
10/10/2017,465.49
10/9/2017,462.45
10/6/2017,463.22
10/5/2017,464.43
10/4/2017,457.91
10/3/2017,450.79
10/2/2017,449.95
9/29/2017,447.09
9/28/2017,446.11
9/27/2017,438.4
9/26/2017,434.4
9/25/2017,437.63
9/22/2017,435.49
9/21/2017,433.63
9/20/2017,434.07
9/19/2017,432.39
9/18/2017,429.44
9/15/2017,428.72
9/14/2017,425.69
9/13/2017,425.52
9/12/2017,428.57
9/11/2017,424.04
9/8/2017,415.95
9/7/2017,414.25
9/6/2017,412.19
9/5/2017,413.65
9/1/2017,421.78
8/31/2017,419.01
8/30/2017,416.2
8/29/2017,414.13
8/28/2017,414.34
8/25/2017,416.37
8/24/2017,415.94
8/23/2017,418.07
8/22/2017,421.37
8/21/2017,415.37
8/18/2017,416.55
8/17/2017,419.94
8/16/2017,427.07
8/15/2017,428.25
8/14/2017,428.06
8/11/2017,424.16
8/10/2017,422.69
8/9/2017,431.34
8/8/2017,428.82
8/7/2017,427.87
8/4/2017,426.51
8/3/2017,426.01
8/2/2017,425.55
8/1/2017,429.98
7/31/2017,426.53
7/28/2017,424
7/27/2017,425.51
7/26/2017,432.71
7/25/2017,431.35
7/24/2017,428.32
7/21/2017,428.65
7/20/2017,427.28
7/19/2017,426.46
7/18/2017,426.88
7/17/2017,424.63
7/14/2017,438.34
7/13/2017,437.88
7/12/2017,435.29
7/11/2017,431.91
7/10/2017,436.24
7/7/2017,432.38
7/6/2017,425.19
7/5/2017,428.77
7/3/2017,428.82
6/30/2017,422.41
6/29/2017,423.24
6/28/2017,426.85
6/27/2017,422.13
6/26/2017,424.69
6/23/2017,421.62
6/22/2017,423.17
6/21/2017,420.74
6/20/2017,424.69
6/19/2017,428.38
6/16/2017,420.51
6/15/2017,422.37
6/14/2017,421.49
6/13/2017,419.31
6/12/2017,418.31
6/9/2017,418.5
6/8/2017,415.23
6/7/2017,413.8
6/6/2017,413.83
6/5/2017,414.22
6/2/2017,414.71
6/1/2017,413.38
5/31/2017,409.24
5/30/2017,406.82
5/26/2017,407.02
5/25/2017,406.36
5/24/2017,396.31
5/23/2017,395.97
5/22/2017,396.28
5/19/2017,393.32
5/18/2017,388.48
5/17/2017,383.67
5/16/2017,391.3
5/15/2017,389.36
5/12/2017,385.12
5/11/2017,382.87
5/10/2017,382.27
5/9/2017,380.5
5/8/2017,382.38
5/5/2017,383.76
5/4/2017,383.31
5/3/2017,384.29
5/2/2017,384.5
5/1/2017,383
4/28/2017,384.57
4/27/2017,390.71
4/26/2017,388.87
4/25/2017,388.19
4/24/2017,386.65
4/21/2017,378.06
4/20/2017,381.59
4/19/2017,377.1
4/18/2017,383.61
4/17/2017,383.8
4/13/2017,379
4/12/2017,381.44
4/11/2017,384.05
4/10/2017,385.89
4/7/2017,386.02
4/6/2017,384.1
4/5/2017,380.91
4/4/2017,380.8
4/3/2017,382.09
3/31/2017,383.51
3/30/2017,383.04
3/29/2017,379.41
3/28/2017,380.63
3/27/2017,375
3/24/2017,374.41
3/23/2017,375.4
3/22/2017,375.47
3/21/2017,375.16
3/20/2017,380.45
3/17/2017,382.85
3/16/2017,390
3/15/2017,388.22
3/14/2017,383.29
3/13/2017,384.89
3/10/2017,384.58
3/9/2017,384.27
3/8/2017,384.55
3/7/2017,385.35
3/6/2017,387.66
3/3/2017,390.17
3/2/2017,391.65
3/1/2017,397.81
2/28/2017,387.46
2/27/2017,391
2/24/2017,389.16
2/23/2017,390.61
2/22/2017,390.71
2/21/2017,390.1
2/17/2017,388.76
2/16/2017,391.97
2/15/2017,393.04
2/14/2017,384.98
2/13/2017,385.83
2/10/2017,382.89
2/9/2017,378.57
2/8/2017,374.56
2/7/2017,376.89
2/6/2017,377.42
2/3/2017,378
2/2/2017,371.64
2/1/2017,373
1/31/2017,373.98
1/30/2017,375.18
1/27/2017,375.06
1/26/2017,379.42
1/25/2017,388.33
1/24/2017,381.38
1/23/2017,378.06
1/20/2017,381.4
1/19/2017,377.35
1/18/2017,378
1/17/2017,374.8
1/13/2017,379.35
1/12/2017,378.29
1/11/2017,380.95
1/10/2017,380.31
1/9/2017,380.42
1/6/2017,384.3
1/5/2017,382.54
1/4/2017,386.66
1/3/2017,386.43
12/30/2016,380.54
12/29/2016,379
12/28/2016,381.03
12/27/2016,387.49
12/23/2016,385.74
12/22/2016,387.12
12/21/2016,393.53
12/20/2016,398.45
12/19/2016,389.77
12/16/2016,392.62
12/15/2016,393.75
12/14/2016,390
12/13/2016,392.64
12/12/2016,390.28
12/9/2016,388.54
12/8/2016,390.33
12/7/2016,379.81
12/6/2016,373.97
12/5/2016,374.35
12/2/2016,371.36
12/1/2016,377.2
11/30/2016,370.79
11/29/2016,368.55
11/28/2016,368.65
11/25/2016,373.67
11/23/2016,372.99
11/22/2016,373.06
11/21/2016,374.57
11/18/2016,372.78
11/17/2016,371.37
11/16/2016,367.45
11/15/2016,372.15
11/14/2016,373.81
11/11/2016,371.19
11/10/2016,375.01
11/9/2016,364.42
11/8/2016,353.49
11/7/2016,357.64
11/4/2016,345.8
11/3/2016,341.14
11/2/2016,338.61
11/1/2016,340.96
10/31/2016,341.24
10/28/2016,339.69
10/27/2016,340.28
10/26/2016,340.15
10/25/2016,341.54
10/24/2016,343.14
10/21/2016,345.55
10/20/2016,349.17
10/19/2016,352.72
10/18/2016,356.59
10/17/2016,354.6
10/14/2016,354.91
10/13/2016,349.34
10/12/2016,351.1
10/11/2016,351.87
10/10/2016,358.8
10/7/2016,357.21
10/6/2016,356.8
10/5/2016,358.24
10/4/2016,356.03
10/3/2016,360.07
9/30/2016,362.46
9/29/2016,357.23
9/28/2016,361.68
9/27/2016,361.79
9/26/2016,360.7
9/23/2016,365.65
9/22/2016,373.87
9/21/2016,370.37
9/20/2016,365.71
9/19/2016,367.96
9/16/2016,365.97
9/15/2016,365.5
9/14/2016,360.7
9/13/2016,360.91
9/12/2016,368.1
9/9/2016,362.18
9/8/2016,372.38
9/7/2016,373.54
9/6/2016,371.59
9/2/2016,373.85
9/1/2016,372.17
8/31/2016,372.81
8/30/2016,376
8/29/2016,373.8
8/26/2016,371.09
8/25/2016,368.5
8/24/2016,369.12
8/23/2016,372.28
8/22/2016,371.55
8/19/2016,372.05
8/18/2016,370.79
8/17/2016,370.1
8/16/2016,367.07
8/15/2016,370.74
8/12/2016,366.6
8/11/2016,367.39
8/10/2016,366.44
8/9/2016,368.65
8/8/2016,371.69
8/5/2016,374.75
8/4/2016,366.25
8/3/2016,368.16
8/2/2016,367.08
8/1/2016,368.32
7/29/2016,366.25
7/28/2016,363.37
7/27/2016,363.31
7/26/2016,361.93
7/25/2016,361.42
7/22/2016,363.05
7/21/2016,359.5
7/20/2016,359.78
7/19/2016,356.58
7/18/2016,357.78
7/15/2016,356.85
7/14/2016,355.19
7/13/2016,357.5
7/12/2016,357.37
7/11/2016,347.5
7/8/2016,345.2
7/7/2016,335.11
7/6/2016,336.11
7/5/2016,336.08
7/1/2016,341.28
6/30/2016,342.53
6/29/2016,336.74
6/28/2016,323.96
6/27/2016,319.54
6/24/2016,332.51
6/23/2016,356.85
6/22/2016,347.67
6/21/2016,348
6/20/2016,348.43
6/17/2016,341.88
6/16/2016,339.46
6/15/2016,339.55
6/14/2016,339.79
6/13/2016,344.59
6/10/2016,346.97
6/9/2016,357.96
6/8/2016,360.35
6/7/2016,359.06
6/6/2016,362.06
6/3/2016,359.37
6/2/2016,361.11
6/1/2016,364.59
5/31/2016,363.85
5/27/2016,365.09
5/26/2016,363.1
5/25/2016,364.09
5/24/2016,361.18
5/23/2016,353.9
5/20/2016,354.01
5/19/2016,350.57
5/18/2016,353.49
5/17/2016,348.82
5/16/2016,351.83
5/13/2016,347.29
5/12/2016,355.6
5/11/2016,353.82
5/10/2016,360.18
5/9/2016,355.01
5/6/2016,356.01
5/5/2016,352.08
5/4/2016,352.17
5/3/2016,355.69
5/2/2016,361.5
4/29/2016,356.33
4/28/2016,358.83
4/27/2016,367.47
4/26/2016,365.96
4/25/2016,363.66
4/22/2016,365.47
4/21/2016,364.09
4/20/2016,366.92
4/19/2016,364.66
4/18/2016,358
4/15/2016,357.74
4/14/2016,354.91
4/13/2016,348.29
4/12/2016,339.31
4/11/2016,332.96
4/8/2016,331.6
4/7/2016,328.37
4/6/2016,337.2
4/5/2016,334.8
4/4/2016,338.52
4/1/2016,342.53
3/31/2016,340.57
3/30/2016,341.37
3/29/2016,339.91
3/28/2016,336.91
3/24/2016,334.28
3/23/2016,339.23
3/22/2016,340.22
3/21/2016,341.98
3/18/2016,342.56
3/17/2016,341.94
3/16/2016,334.07
3/15/2016,334.13
3/14/2016,337.82
3/11/2016,339.65
3/10/2016,324.99
3/9/2016,328.31
3/8/2016,320.4
3/7/2016,326.73
3/4/2016,323.76
3/3/2016,323.14
3/2/2016,326.73
3/1/2016,322.57
2/29/2016,311.96
2/26/2016,313.92
2/25/2016,313.62
2/24/2016,307.98
2/23/2016,309.86
2/22/2016,316.45
2/19/2016,314.29
2/18/2016,315.97
2/17/2016,319.88
2/16/2016,314.47
2/12/2016,306.8
2/11/2016,294.21
2/10/2016,298.56
2/9/2016,294.53
2/8/2016,293.46
2/5/2016,307.75
2/4/2016,313.7
2/3/2016,304.06
2/2/2016,301.21
2/1/2016,312.25
1/29/2016,314.26
1/28/2016,299.17
1/27/2016,302.12
1/26/2016,299.26
1/25/2016,289.72
1/22/2016,300.56
1/21/2016,289.9
1/20/2016,292
1/19/2016,294
1/15/2016,296.58
1/14/2016,310
1/13/2016,304.61
1/12/2016,313.59
1/11/2016,308.32
1/8/2016,307.78
1/7/2016,315.73
1/6/2016,330.16
1/5/2016,333.96
1/4/2016,333.1
12/31/2015,340.52
12/30/2015,342.05
12/29/2015,343.6
12/28/2015,342.45
12/24/2015,337.4
12/23/2015,339.64
12/22/2015,330.51
12/21/2015,325.55
12/18/2015,321.47
12/17/2015,330.21
12/16/2015,331
12/15/2015,329.54
12/14/2015,319.6
12/11/2015,322.78
12/10/2015,345.25
12/9/2015,344.57
12/8/2015,348.94
12/7/2015,355.47
12/4/2015,360.76
12/3/2015,352
12/2/2015,358.92
12/1/2015,361.73
11/30/2015,363.72
11/27/2015,358.39
11/25/2015,360.62
11/24/2015,356.81
11/23/2015,363.25
11/20/2015,362.46
11/19/2015,359.09
11/18/2015,360.63
11/17/2015,353.42
11/16/2015,352.33
11/13/2015,343.25
11/12/2015,345.74
11/11/2015,350.5
11/10/2015,350.27
11/9/2015,349.57
11/6/2015,356.7
11/5/2015,357.3
11/4/2015,356.49
11/3/2015,358.47
11/2/2015,354.57
10/30/2015,351.97
10/29/2015,349.86
10/28/2015,346.32
10/27/2015,335.57
10/26/2015,337.02
10/23/2015,340.79
10/22/2015,335.35
10/21/2015,321.98
10/20/2015,327.15
10/19/2015,327.88
10/16/2015,330.83
10/15/2015,325.63
10/14/2015,322.47
10/13/2015,315.12
10/12/2015,315.66
10/9/2015,318.11
10/8/2015,318.57
10/7/2015,320.64
10/6/2015,312.73
10/5/2015,313.61
10/2/2015,303.36
10/1/2015,295.92
9/30/2015,297.47
9/29/2015,293.52
9/28/2015,294.06
9/25/2015,302.98
9/24/2015,300.51
9/23/2015,303.26
9/22/2015,304.33
9/21/2015,312.39
9/18/2015,308.87
9/17/2015,311.63
9/16/2015,313.51
9/15/2015,307.9
9/14/2015,301.06
9/11/2015,303.31
9/10/2015,301.31
9/9/2015,296.77
9/8/2015,301.43
9/4/2015,294.24
9/3/2015,300.26
9/2/2015,298.53
9/1/2015,294.3
8/31/2015,302.47
8/28/2015,311.23
8/27/2015,314.47
8/26/2015,303.09
8/25/2015,294.66
8/24/2015,299.17
8/21/2015,307.27
8/20/2015,317.06
8/19/2015,323.26
8/18/2015,328.72
8/17/2015,329.33
8/14/2015,328.14
8/13/2015,325.91
8/12/2015,327.13
8/11/2015,330
8/10/2015,335.59
8/7/2015,331.85
8/6/2015,333.07
8/5/2015,334.69
8/4/2015,332.44
8/3/2015,334.7
7/31/2015,336.32
7/30/2015,338.75
7/29/2015,339.84
7/28/2015,336.84
7/27/2015,336.24
7/24/2015,341.41
7/23/2015,346.44
7/22/2015,350
7/21/2015,351.82
7/20/2015,353.1
7/17/2015,354.54
7/16/2015,354.28
7/15/2015,346.49
7/14/2015,342.73
7/13/2015,344.26
7/10/2015,339.46
7/9/2015,336.89
7/8/2015,334.12
7/7/2015,342.61
7/6/2015,342.81
7/2/2015,345.4
7/1/2015,347.4
6/30/2015,345.98
6/29/2015,344.54
6/26/2015,354.47
6/25/2015,351.13
6/24/2015,355.57
6/23/2015,360.15
6/22/2015,358.96
6/19/2015,359.19
6/18/2015,360.88
6/17/2015,357.3
6/16/2015,357.28
6/15/2015,355.28
6/12/2015,353.43
6/11/2015,356.81
6/10/2015,355.61
6/9/2015,352.73
6/8/2015,353.45
6/5/2015,355.32
6/4/2015,357.83
6/3/2015,364.95
6/2/2015,363.4
6/1/2015,364.27
5/29/2015,365.78
5/28/2015,369.51
5/27/2015,368.68
5/26/2015,365.03
5/22/2015,368.08
5/21/2015,368.22
5/20/2015,370.25
5/19/2015,371.08
5/18/2015,370.71
5/15/2015,370.85
5/14/2015,371.47
5/13/2015,365.13
5/12/2015,365.17
5/11/2015,367.78
5/8/2015,370.04
5/7/2015,365.68
5/6/2015,363.4
5/5/2015,366.05
5/4/2015,370.27
5/1/2015,368.64
4/30/2015,363.94
4/29/2015,366.67
4/28/2015,377.85
4/27/2015,371.89
4/24/2015,372.98
4/23/2015,371.93
4/22/2015,369.51
4/21/2015,367.52
4/20/2015,369.71
4/17/2015,365.4
4/16/2015,372.18
4/15/2015,376.66
4/14/2015,373.66
4/13/2015,369.69
4/10/2015,369.45
4/9/2015,371.53
4/8/2015,369.71
4/7/2015,368.62
4/6/2015,366.98
4/2/2015,366.4
4/1/2015,362.57
3/31/2015,365.84
